Frame,Timestamp,Value
551,9.3060538,{"event": "Frame"}
551,9.3060538,{"event":"Wheel", "speed":0.599763020221034}
552,9.322887,{"event": "Frame"}
552,9.322887,{"event":"Wheel", "speed":0.95856804724716}
553,9.3396652,{"event": "Frame"}
553,9.3396652,{"event":"Wheel", "speed":0.153752787110281}
554,9.3565304,{"event": "Frame"}
554,9.3565304,{"event":"Wheel", "speed":0.990132499947274}
555,9.3733225,{"event": "Frame"}
555,9.3733225,{"event":"Wheel", "speed":0.990132499947274}
556,9.3901234,{"event": "Frame"}
556,9.3901234,{"event":"Wheel", "speed":0.707742553999528}
557,9.40692,{"event": "Frame"}
557,9.40692,{"event":"Wheel", "speed":0.544122266836521}
558,9.4237427,{"event": "Frame"}
558,9.4237427,{"event":"Wheel", "speed":0.902927293862648}
559,9.4406037,{"event": "Frame"}
559,9.4406037,{"event":"Wheel", "speed":0.261732320888775}
560,9.4573717,{"event": "Frame"}
560,9.4573717,{"event":"Wheel", "speed":0.0981120337257683}
561,9.4742578,{"event": "Frame"}
561,9.4742578,{"event":"Wheel", "speed":0.456917060751895}
562,9.4911124,{"event": "Frame"}
562,9.4911124,{"event":"Wheel", "speed":0.293296773588889}
563,9.507982,{"event": "Frame"}
563,9.507982,{"event":"Wheel", "speed":0.010906827641142}
564,9.524762,{"event": "Frame"}
564,9.524762,{"event":"Wheel", "speed":0.010906827641142}
565,9.5416177,{"event": "Frame"}
565,9.5416177,{"event":"Wheel", "speed":0.847286540478136}
566,9.5584421,{"event": "Frame"}
566,9.5584421,{"event":"Wheel", "speed":0.564896594530389}
567,9.5752866,{"event": "Frame"}
567,9.5752866,{"event":"Wheel", "speed":0.401276307367383}
568,9.5921066,{"event": "Frame"}
568,9.5921066,{"event":"Wheel", "speed":0.760081334393509}
569,9.6089162,{"event": "Frame"}
569,9.6089162,{"event":"Wheel", "speed":0.596461047230503}
570,9.6257725,{"event": "Frame"}
570,9.6257725,{"event":"Wheel", "speed":0.95526607425663}
571,9.6426297,{"event": "Frame"}
571,9.6426297,{"event":"Wheel", "speed":0.314071101282756}
572,9.6595108,{"event": "Frame"}
572,9.6595108,{"event":"Wheel", "speed":0.15045081411975}
573,9.6763033,{"event": "Frame"}
573,9.6763033,{"event":"Wheel", "speed":0.509255841145877}
574,9.6931833,{"event": "Frame"}
574,9.6931833,{"event":"Wheel", "speed":0.868060868172003}
575,9.7126714,{"event": "Frame"}
575,9.7126714,{"event":"Wheel", "speed":0.704440581008997}
576,9.7273433,{"event": "Frame"}
576,9.7273433,{"event":"Wheel", "speed":0.0632456080351237}
577,9.7436498,{"event": "Frame"}
577,9.7436498,{"event":"Wheel", "speed":0.258430347898244}
578,9.7604243,{"event": "Frame"}
578,9.7604243,{"event":"Wheel", "speed":0.258430347898244}
579,9.7771862,{"event": "Frame"}
579,9.7771862,{"event":"Wheel", "speed":0.617235374924371}
580,9.7939648,{"event": "Frame"}
580,9.7939648,{"event":"Wheel", "speed":0.812420114787491}
581,9.8107411,{"event": "Frame"}
581,9.8107411,{"event":"Wheel", "speed":0.812420114787491}
582,9.8274914,{"event": "Frame"}
582,9.8274914,{"event":"Wheel", "speed":0.00760485465061146}
583,9.8443006,{"event": "Frame"}
583,9.8443006,{"event":"Wheel", "speed":0.366409881676738}
584,9.8610774,{"event": "Frame"}
584,9.8610774,{"event":"Wheel", "speed":0.202789594513732}
585,9.8778601,{"event": "Frame"}
585,9.8778601,{"event":"Wheel", "speed":0.561594621539859}
586,9.8946446,{"event": "Frame"}
586,9.8946446,{"event":"Wheel", "speed":0.920399648565985}
587,9.9114312,{"event": "Frame"}
587,9.9114312,{"event":"Wheel", "speed":0.756779361402979}
588,9.9282822,{"event": "Frame"}
588,9.9282822,{"event":"Wheel", "speed":0.115584388429105}
589,9.945089,{"event": "Frame"}
589,9.945089,{"event":"Wheel", "speed":0.474389415455232}
590,9.9619164,{"event": "Frame"}
590,9.9619164,{"event":"Wheel", "speed":0.310769128292226}
591,9.9787562,{"event": "Frame"}
591,9.9787562,{"event":"Wheel", "speed":0.505953868155346}
592,9.9955813,{"event": "Frame"}
592,9.9955813,{"event": "EndFrame"}
